place_id,gas_type,price,longitude,latitude,date
7959,premium,28.58,-88.21428,20.6937,2026-05-22
7959,diesel,27,-88.21428,20.6937,2026-05-22
7694,regular,23.49,-99.55341,19.25728,2026-05-22
7694,premium,28.19,-99.55341,19.25728,2026-05-22
7694,diesel,26.99,-99.55341,19.25728,2026-05-22
8365,regular,23.99,-103.4442,25.68843,2026-05-22
8365,premium,29.25,-103.4442,25.68843,2026-05-22
8365,diesel,27,-103.4442,25.68843,2026-05-22
8195,regular,24,-95.81871,17.82354,2026-05-22
8195,premium,28.99,-95.81871,17.82354,2026-05-22
8195,diesel,27,-95.81871,17.82354,2026-05-22
2156,regular,23.98,-104.3236,19.11446,2026-05-22
2156,premium,28.3,-104.3236,19.11446,2026-05-22
7783,regular,22.99,-116.6053,31.85125,2026-05-22
7783,premium,26.99,-116.6053,31.85125,2026-05-22
8116,regular,22.99,-116.6287,31.86263,2026-05-22
8116,premium,26.99,-116.6287,31.86263,2026-05-22
7556,regular,22.49,-115.4061,32.58839,2026-05-22
7556,premium,26.99,-115.4061,32.58839,2026-05-22
7556,diesel,27.99,-115.4061,32.58839,2026-05-22
8130,regular,24,-96.12862,18.09306,2026-05-22
8130,premium,28.79,-96.12862,18.09306,2026-05-22
8130,diesel,27,-96.12862,18.09306,2026-05-22
7990,regular,22.99,-116.5963,31.86201,2026-05-22
7990,premium,26.99,-116.5963,31.86201,2026-05-22
7657,diesel,27.49,-99.72785,20.13016,2026-05-22
7657,regular,23.99,-99.72785,20.13016,2026-05-22
7657,premium,29.19,-99.72785,20.13016,2026-05-22
8139,diesel,27,-109.9433,27.45701,2026-05-22
8139,premium,28.49,-109.9433,27.45701,2026-05-22
8139,regular,23.99,-109.9433,27.45701,2026-05-22
8103,regular,20.79,-98.3661,26.05653,2026-05-22
8103,premium,23.2,-98.3661,26.05653,2026-05-22
8046,regular,22.79,-99.24045,19.61023,2026-05-22
8046,premium,27.49,-99.24045,19.61023,2026-05-22
8046,diesel,26.57,-99.24045,19.61023,2026-05-22
7697,regular,24,-95.70672,17.8733,2026-05-22
7697,diesel,28.35,-95.70672,17.8733,2026-05-22
2251,regular,22.99,-116.6503,32.56519,2026-05-22
2251,premium,28.29,-116.6503,32.56519,2026-05-22
2251,diesel,26.99,-116.6503,32.56519,2026-05-22
8123,premium,28.99,-102.7764,20.81608,2026-05-22
8123,regular,23.99,-102.7764,20.81608,2026-05-22
7816,regular,23.81,-101.3489,20.66244,2026-05-22
7816,premium,28.9,-101.3489,20.66244,2026-05-22
7816,diesel,27,-101.3489,20.66244,2026-05-22
7760,diesel,27,-100.4544,19.90873,2026-05-22
7760,regular,23.98,-100.4544,19.90873,2026-05-22
7760,premium,28.29,-100.4544,19.90873,2026-05-22
8277,regular,24,-99.39986,25.90342,2026-05-22
8277,diesel,28.5,-99.39986,25.90342,2026-05-22
8369,regular,22.33,-115.5058,32.60203,2026-05-22
8369,premium,26.79,-115.5058,32.60203,2026-05-22
8369,diesel,26.99,-115.5058,32.60203,2026-05-22
7733,diesel,27.42,-98.27783,19.06627,2026-05-22
7733,premium,27.98,-98.27783,19.06627,2026-05-22
7733,regular,23.79,-98.27783,19.06627,2026-05-22
8354,regular,22.19,-115.3589,32.59266,2026-05-22
8354,premium,26.69,-115.3589,32.59266,2026-05-22
8354,diesel,26.99,-115.3589,32.59266,2026-05-22
7834,regular,22.59,-115.473,32.58463,2026-05-22
7834,premium,26.99,-115.473,32.58463,2026-05-22
8510,regular,23.99,-95.94157,18.22917,2026-05-22
8510,diesel,27,-95.94157,18.22917,2026-05-22
7826,regular,20.49,-97.48675,25.86877,2026-05-22
7826,diesel,26.93,-97.48675,25.86877,2026-05-22
2154,regular,23.99,-93.56612,17.18763,2026-05-22
2154,premium,28.66,-93.56612,17.18763,2026-05-22
2154,diesel,27,-93.56612,17.18763,2026-05-22
7642,regular,22.59,-115.4776,32.59632,2026-05-22
7642,premium,26.99,-115.4776,32.59632,2026-05-22
7642,diesel,27.29,-115.4776,32.59632,2026-05-22
7890,regular,23.67,-97.92823,19.46616,2026-05-22
7890,premium,24.99,-97.92823,19.46616,2026-05-22
7890,diesel,25.8,-97.92823,19.46616,2026-05-22
8095,regular,22.34,-115.357,32.5623,2026-05-22
8095,premium,26.64,-115.357,32.5623,2026-05-22
8095,diesel,26.99,-115.357,32.5623,2026-05-22
8233,diesel,27,-100.4522,19.90118,2026-05-22
8233,regular,23.98,-100.4522,19.90118,2026-05-22
8233,premium,28.29,-100.4522,19.90118,2026-05-22
8403,regular,23.7,-96.13026,19.15172,2026-05-22
8403,premium,27.5,-96.13026,19.15172,2026-05-22
8403,diesel,27,-96.13026,19.15172,2026-05-22
8166,regular,23.79,-98.86632,19.88568,2026-05-22
8166,diesel,27,-98.86632,19.88568,2026-05-22
8058,regular,23.7,-96.11893,19.17165,2026-05-22
8058,premium,27.5,-96.11893,19.17165,2026-05-22
7895,regular,25.5,-113.5728,26.7237,2026-05-22
7895,premium,29.5,-113.5728,26.7237,2026-05-22
7895,diesel,30.9,-113.5728,26.7237,2026-05-22
8550,regular,23.7,-96.12769,19.14973,2026-05-22
8550,premium,27.5,-96.12769,19.14973,2026-05-22
8159,diesel,27,-100.2728,25.63395,2026-05-22
8159,premium,28.99,-100.2728,25.63395,2026-05-22
8159,regular,23.99,-100.2728,25.63395,2026-05-22
2084,regular,23.99,-102.3053,21.89668,2026-05-22
2084,premium,29.49,-102.3053,21.89668,2026-05-22
2084,diesel,27,-102.3053,21.89668,2026-05-22
8262,regular,23.99,-96.5384,18.51088,2026-05-22
8255,regular,24,-103.2282,22.16526,2026-05-22
8255,premium,29.7,-103.2282,22.16526,2026-05-22
8255,diesel,27.6,-103.2282,22.16526,2026-05-22
7744,regular,24,-103.2643,22.10917,2026-05-22
7744,premium,29.7,-103.2643,22.10917,2026-05-22
7744,diesel,27.6,-103.2643,22.10917,2026-05-22
7866,regular,23.99,-110.3267,24.15111,2026-05-22
7866,premium,28.35,-110.3267,24.15111,2026-05-22
7866,diesel,28,-110.3267,24.15111,2026-05-22
8352,regular,24.39,-109.9928,24.06993,2026-05-22
8352,premium,29.49,-109.9928,24.06993,2026-05-22
8352,diesel,28.49,-109.9928,24.06993,2026-05-22
7601,regular,23.99,-110.4364,24.12003,2026-05-22
7601,premium,28.35,-110.4364,24.12003,2026-05-22
7601,diesel,28,-110.4364,24.12003,2026-05-22
8348,regular,23.99,-89.65954,21.02107,2026-05-22
8348,premium,27.99,-89.65954,21.02107,2026-05-22
8348,diesel,27,-89.65954,21.02107,2026-05-22
7634,regular,23.98,-97.35928,19.83662,2026-05-22
7634,premium,28.24,-97.35928,19.83662,2026-05-22
7634,diesel,27.61,-97.35928,19.83662,2026-05-22
8104,regular,23.85,-102.4599,23.17234,2026-05-22
8104,diesel,27,-102.4599,23.17234,2026-05-22
7865,diesel,27.75,-108.802,25.69202,2026-05-22
7865,regular,23.99,-108.802,25.69202,2026-05-22
2443,diesel,27,-93.29664,16.76811,2026-05-22
2443,regular,23.99,-93.29664,16.76811,2026-05-22
2443,premium,28.81,-93.29664,16.76811,2026-05-22
7580,diesel,27,-94.6022,18.00439,2026-05-22
7580,regular,23.99,-94.6022,18.00439,2026-05-22
7580,premium,27.99,-94.6022,18.00439,2026-05-22
7809,regular,23.99,-96.88208,19.51715,2026-05-22
7809,premium,29.09,-96.88208,19.51715,2026-05-22
7724,premium,25.39,-109.5451,31.31483,2026-05-22
7724,regular,18.69,-109.5451,31.31483,2026-05-22
7724,diesel,26.89,-109.5451,31.31483,2026-05-22
8307,diesel,27.5,-107.3156,28.47602,2026-05-22
8307,regular,23.99,-107.3156,28.47602,2026-05-22
8307,premium,28.9,-107.3156,28.47602,2026-05-22
8337,regular,23.99,-99.38106,16.7917,2026-05-22
8337,premium,28.1,-99.38106,16.7917,2026-05-22
8337,diesel,27,-99.38106,16.7917,2026-05-22
8039,regular,24,-94.46899,17.27761,2026-05-22
8039,diesel,28.39,-94.46899,17.27761,2026-05-22
8420,premium,29.49,-111.0401,29.09192,2026-05-22
8420,regular,23.99,-111.0401,29.09192,2026-05-22
8420,diesel,27.99,-111.0401,29.09192,2026-05-22
7597,regular,23.77,-111.022,29.08715,2026-05-22
7597,premium,28.7,-111.022,29.08715,2026-05-22
7597,diesel,26.99,-111.022,29.08715,2026-05-22
7817,regular,23.99,-99.01384,25.8317,2026-05-22
7817,diesel,27,-99.01384,25.8317,2026-05-22
2213,diesel,27.59,-116.924,32.49483,2026-05-22
2213,regular,21.99,-116.924,32.49483,2026-05-22
2213,premium,29.99,-116.924,32.49483,2026-05-22
7706,regular,23.98,-100.6462,23.63577,2026-05-22
7706,premium,28.78,-100.6462,23.63577,2026-05-22
7956,regular,24,-100.6585,23.64649,2026-05-22
7956,premium,28.98,-100.6585,23.64649,2026-05-22
7956,diesel,27.57,-100.6585,23.64649,2026-05-22
8368,regular,23.99,-102.1497,23.06973,2026-05-22
8368,diesel,27,-102.1497,23.06973,2026-05-22
7879,regular,23.35,-98.64097,19.88577,2026-05-22
7879,premium,27.99,-98.64097,19.88577,2026-05-22
7879,diesel,26.95,-98.64097,19.88577,2026-05-22
8478,regular,24,-100.6386,23.6517,2026-05-22
8478,premium,28.98,-100.6386,23.6517,2026-05-22
8478,diesel,27.57,-100.6386,23.6517,2026-05-22
7589,premium,27.99,-98.23444,19.04656,2026-05-22
7589,regular,23.79,-98.23444,19.04656,2026-05-22
8038,diesel,27,-93.01313,18.15856,2026-05-22
8038,regular,23.99,-93.01313,18.15856,2026-05-22
8038,premium,28.39,-93.01313,18.15856,2026-05-22
8287,diesel,27,-103.7342,18.99839,2026-05-22
8287,regular,24,-103.7342,18.99839,2026-05-22
7831,premium,28.8,-103.3527,20.72952,2026-05-22
7831,regular,23.99,-103.3527,20.72952,2026-05-22
7912,diesel,27,-97.80658,18.90741,2026-05-22
7912,regular,23.85,-97.80658,18.90741,2026-05-22
7912,premium,28.35,-97.80658,18.90741,2026-05-22
14522,regular,22.99,-100.4323,20.66589,2026-05-22
14522,diesel,27,-100.4323,20.66589,2026-05-22
14522,premium,27.39,-100.4323,20.66589,2026-05-22
7563,regular,23.99,-107.5597,25.37597,2026-05-22
7563,premium,28.99,-107.5597,25.37597,2026-05-22
7563,diesel,27.29,-107.5597,25.37597,2026-05-22
8513,regular,23.99,-92.61038,17.74677,2026-05-22
8513,premium,28.39,-92.61038,17.74677,2026-05-22
8513,diesel,27.99,-92.61038,17.74677,2026-05-22
8041,diesel,27,-103.5414,19.40573,2026-05-22
8041,regular,23.99,-103.5414,19.40573,2026-05-22
8394,diesel,27,-97.79025,18.90299,2026-05-22
8394,regular,23.85,-97.79025,18.90299,2026-05-22
8394,premium,28.35,-97.79025,18.90299,2026-05-22
8207,regular,23.98,-108.0838,25.46435,2026-05-22
8207,premium,28.99,-108.0838,25.46435,2026-05-22
8409,regular,23.99,-93.76466,18.01933,2026-05-22
8409,premium,27.85,-93.76466,18.01933,2026-05-22
8409,diesel,27.5,-93.76466,18.01933,2026-05-22
8136,diesel,27,-97.92206,18.95079,2026-05-22
8136,regular,23.8,-97.92206,18.95079,2026-05-22
8136,premium,27.9,-97.92206,18.95079,2026-05-22
8260,diesel,26.99,-103.7402,19.21306,2026-05-22
8260,regular,23.99,-103.7402,19.21306,2026-05-22
8260,premium,28.5,-103.7402,19.21306,2026-05-22
7623,diesel,27,-91.78288,17.74176,2026-05-22
7623,regular,23.99,-91.78288,17.74176,2026-05-22
7623,premium,28.49,-91.78288,17.74176,2026-05-22
2533,regular,23.99,-102.296,22.17901,2026-05-22
2533,premium,28.5,-102.296,22.17901,2026-05-22
2533,diesel,27,-102.296,22.17901,2026-05-22
8209,premium,29.3,-103.2571,22.11526,2026-05-22
8209,diesel,27.47,-103.2571,22.11526,2026-05-22
8209,regular,23.95,-103.2571,22.11526,2026-05-22
8509,regular,23.99,-98.05239,19.05431,2026-05-22
8509,premium,27.99,-98.05239,19.05431,2026-05-22
8509,diesel,27,-98.05239,19.05431,2026-05-22
8456,premium,27.93,-98.72482,20.08354,2026-05-22
8456,regular,23.39,-98.72482,20.08354,2026-05-22
8456,diesel,27,-98.72482,20.08354,2026-05-22
8398,diesel,27.29,-98.10364,19.06427,2026-05-22
8398,regular,23.99,-98.10364,19.06427,2026-05-22
8398,premium,29.19,-98.10364,19.06427,2026-05-22
7654,diesel,27.59,-108.1329,25.37632,2026-05-22
7654,regular,23.98,-108.1329,25.37632,2026-05-22
7654,premium,28.99,-108.1329,25.37632,2026-05-22
7568,regular,23.99,-92.79623,18.38702,2026-05-22
7568,premium,28.29,-92.79623,18.38702,2026-05-22
7568,diesel,27,-92.79623,18.38702,2026-05-22
8030,regular,23.95,-98.56076,19.78244,2026-05-22
8030,premium,28.25,-98.56076,19.78244,2026-05-22
8030,diesel,27,-98.56076,19.78244,2026-05-22
8415,regular,23.99,-92.79823,18.38966,2026-05-22
8415,premium,28.29,-92.79823,18.38966,2026-05-22
8415,diesel,27,-92.79823,18.38966,2026-05-22
7982,regular,23.9,-101.9693,22.27148,2026-05-22
7982,premium,28.7,-101.9693,22.27148,2026-05-22
7982,diesel,27,-101.9693,22.27148,2026-05-22
2163,regular,23.89,-99.26816,20.19257,2026-05-22
2163,premium,28.29,-99.26816,20.19257,2026-05-22
2163,diesel,27,-99.26816,20.19257,2026-05-22
8232,diesel,26.99,-98.52359,19.32402,2026-05-22
8232,regular,23.99,-98.52359,19.32402,2026-05-22
8232,premium,29.19,-98.52359,19.32402,2026-05-22
7736,regular,24,-95.20351,18.44815,2026-05-22
7736,premium,28.88,-95.20351,18.44815,2026-05-22
7736,diesel,27,-95.20351,18.44815,2026-05-22
8261,regular,23.99,-98.3984,19.7091,2026-05-22
8261,diesel,28,-98.3984,19.7091,2026-05-22
7711,diesel,27,-100.4051,25.94132,2026-05-22
7711,regular,23.59,-100.4051,25.94132,2026-05-22
8384,regular,23.7,-99.17702,20.44689,2026-05-22
8384,premium,27.68,-99.17702,20.44689,2026-05-22
8384,diesel,27,-99.17702,20.44689,2026-05-22
8003,diesel,27,-100.3501,25.89355,2026-05-22
8003,regular,23.99,-100.3501,25.89355,2026-05-22
8003,premium,28.99,-100.3501,25.89355,2026-05-22
7518,diesel,27.49,-98.52183,19.32657,2026-05-22
7518,regular,23.99,-98.52183,19.32657,2026-05-22
7518,premium,29.19,-98.52183,19.32657,2026-05-22
7785,regular,24,-95.11942,18.42526,2026-05-22
7785,premium,28.88,-95.11942,18.42526,2026-05-22
7785,diesel,27,-95.11942,18.42526,2026-05-22
8501,regular,23.59,-96.17485,19.15391,2026-05-22
8501,premium,26.99,-96.17485,19.15391,2026-05-22
8501,diesel,27,-96.17485,19.15391,2026-05-22
7672,regular,23.99,-98.3736,19.6689,2026-05-22
7672,premium,28.78,-98.3736,19.6689,2026-05-22
7672,diesel,28.28,-98.3736,19.6689,2026-05-22
2300,premium,29.99,-116.585,32.56567,2026-05-22
2300,diesel,27.59,-116.585,32.56567,2026-05-22
2300,regular,23.19,-116.585,32.56567,2026-05-22
7945,regular,24,-95.2308,18.4473,2026-05-22
7945,premium,28.88,-95.2308,18.4473,2026-05-22
7945,diesel,27,-95.2308,18.4473,2026-05-22
8021,regular,23.99,-98.19023,19.01151,2026-05-22
8021,premium,29.19,-98.19023,19.01151,2026-05-22
8263,regular,24.6,-103.0202,19.3665,2026-05-22
8263,diesel,30,-103.0202,19.3665,2026-05-22
8073,regular,23.99,-93.10241,16.74028,2026-05-22
8073,premium,28.5,-93.10241,16.74028,2026-05-22
8073,diesel,27,-93.10241,16.74028,2026-05-22
8538,regular,22.85,-98.03172,19.79182,2026-05-22
8538,premium,27.29,-98.03172,19.79182,2026-05-22
8538,diesel,26.89,-98.03172,19.79182,2026-05-22
8172,regular,23.99,-98.11445,19.07384,2026-05-22
8172,premium,28.2,-98.11445,19.07384,2026-05-22
8172,diesel,27,-98.11445,19.07384,2026-05-22
7933,regular,24.49,-101.3275,20.78989,2026-05-22
7933,premium,29.89,-101.3275,20.78989,2026-05-22
7933,diesel,27.89,-101.3275,20.78989,2026-05-22
7924,diesel,26.97,-96.15501,19.17236,2026-05-22
7924,regular,23.2,-96.15501,19.17236,2026-05-22
7924,premium,26.92,-96.15501,19.17236,2026-05-22
7691,regular,23.99,-100.4323,20.55707,2026-05-22
7691,premium,29.99,-100.4323,20.55707,2026-05-22
8356,diesel,27.1,-101.3502,20.71483,2026-05-22
8356,regular,23.98,-101.3502,20.71483,2026-05-22
8356,premium,29.15,-101.3502,20.71483,2026-05-22
2492,diesel,27.59,-116.888,32.51298,2026-05-22
2492,premium,29.99,-116.888,32.51298,2026-05-22
2492,regular,21.99,-116.888,32.51298,2026-05-22
7998,diesel,27.49,-98.417,19.26755,2026-05-22
7998,regular,23.99,-98.417,19.26755,2026-05-22
7998,premium,29.19,-98.417,19.26755,2026-05-22
7715,regular,23.99,-109.0158,25.78017,2026-05-22
7715,premium,28.35,-109.0158,25.78017,2026-05-22
7715,diesel,26.99,-109.0158,25.78017,2026-05-22
7721,diesel,27,-101.3753,20.66904,2026-05-22
7721,regular,23.98,-101.3753,20.66904,2026-05-22
7721,premium,29.15,-101.3753,20.66904,2026-05-22
8326,premium,28.05,-97.82948,18.95842,2026-05-22
8326,diesel,27.35,-97.82948,18.95842,2026-05-22
8326,regular,23.89,-97.82948,18.95842,2026-05-22
7980,regular,23.19,-100.1309,25.65583,2026-05-22
7980,premium,28.5,-100.1309,25.65583,2026-05-22
7980,diesel,27,-100.1309,25.65583,2026-05-22
7792,premium,29.67,-101.7197,19.20376,2026-05-22
7792,diesel,28.99,-101.7197,19.20376,2026-05-22
7792,regular,24.69,-101.7197,19.20376,2026-05-22
8292,regular,23.99,-96.5209,18.5184,2026-05-22
8292,premium,27.92,-96.5209,18.5184,2026-05-22
8292,diesel,27,-96.5209,18.5184,2026-05-22
8249,regular,23.99,-100.2392,25.56582,2026-05-22
8249,premium,29.99,-100.2392,25.56582,2026-05-22
8249,diesel,27,-100.2392,25.56582,2026-05-22
8078,diesel,27.5,-97.04053,19.07544,2026-05-22
8078,regular,23.99,-97.04053,19.07544,2026-05-22
8078,premium,27.1,-97.04053,19.07544,2026-05-22
8487,regular,24.99,-100.3468,25.71264,2026-05-22
8487,premium,29.99,-100.3468,25.71264,2026-05-22
8487,diesel,27,-100.3468,25.71264,2026-05-22
2230,regular,21.99,-115.4722,32.65059,2026-05-22
2230,premium,26.69,-115.4722,32.65059,2026-05-22
7974,regular,23.99,-109.9277,27.50151,2026-05-22
7974,premium,29.29,-109.9277,27.50151,2026-05-22
7974,diesel,27,-109.9277,27.50151,2026-05-22
8470,regular,23.99,-100.3639,25.6756,2026-05-22
8470,premium,29.99,-100.3639,25.6756,2026-05-22
7737,diesel,27,-103.2354,20.66901,2026-05-22
7737,regular,23.97,-103.2354,20.66901,2026-05-22
7737,premium,29.49,-103.2354,20.66901,2026-05-22
7830,regular,23.99,-100.9791,25.40893,2026-05-22
7830,premium,29.99,-100.9791,25.40893,2026-05-22
7830,diesel,27,-100.9791,25.40893,2026-05-22
7793,regular,23.99,-100.0284,25.59838,2026-05-22
7793,premium,29.99,-100.0284,25.59838,2026-05-22
7793,diesel,27,-100.0284,25.59838,2026-05-22
8146,regular,23.9,-102.5889,21.67949,2026-05-22
8146,premium,28.8,-102.5889,21.67949,2026-05-22
8146,diesel,28.5,-102.5889,21.67949,2026-05-22
8455,diesel,27.39,-102.2784,21.94109,2026-05-22
8455,premium,28.89,-102.2784,21.94109,2026-05-22
8455,regular,23.89,-102.2784,21.94109,2026-05-22
7971,diesel,27.5,-97.08795,18.83026,2026-05-22
7971,regular,23.99,-97.08795,18.83026,2026-05-22
7971,premium,28.2,-97.08795,18.83026,2026-05-22
2522,diesel,27.59,-116.853,32.51282,2026-05-22
2522,premium,29.99,-116.853,32.51282,2026-05-22
2522,regular,22.99,-116.853,32.51282,2026-05-22
7873,regular,22.85,-99.15164,19.29772,2026-05-22
7873,premium,27.7,-99.15164,19.29772,2026-05-22
7873,diesel,26.8,-99.15164,19.29772,2026-05-22
7884,regular,23.99,-103.4676,20.54158,2026-05-22
7884,premium,29.42,-103.4676,20.54158,2026-05-22
8112,regular,23.95,-99.0246,21.99517,2026-05-22
8112,premium,28.65,-99.0246,21.99517,2026-05-22
7531,regular,23.99,-102.2553,21.41976,2026-05-22
7531,premium,29.1,-102.2553,21.41976,2026-05-22
7531,diesel,27,-102.2553,21.41976,2026-05-22
8314,premium,29.19,-102.3376,21.95503,2026-05-22
8314,regular,23.99,-102.3376,21.95503,2026-05-22
7545,regular,24,-99.0743,21.99944,2026-05-22
7545,premium,28.65,-99.0743,21.99944,2026-05-22
7545,diesel,27.49,-99.0743,21.99944,2026-05-22
8049,regular,24,-98.36497,22.21326,2026-05-22
8049,premium,27.95,-98.36497,22.21326,2026-05-22
8049,diesel,27.49,-98.36497,22.21326,2026-05-22
7953,regular,24,-98.78538,22.01827,2026-05-22
7953,premium,27.95,-98.78538,22.01827,2026-05-22
7953,diesel,27.49,-98.78538,22.01827,2026-05-22
7588,premium,29.19,-102.2687,21.86039,2026-05-22
7588,regular,23.99,-102.2687,21.86039,2026-05-22
7588,diesel,26.59,-102.2687,21.86039,2026-05-22
8321,regular,21.18,-98.8299,26.33159,2026-05-22
8321,diesel,26.9,-98.8299,26.33159,2026-05-22
2421,diesel,27,-104.3036,19.09598,2026-05-22
2421,regular,23.99,-104.3036,19.09598,2026-05-22
2421,premium,28.18,-104.3036,19.09598,2026-05-22
8269,regular,24,-99.04149,21.98893,2026-05-22
8269,premium,28.65,-99.04149,21.98893,2026-05-22
8269,diesel,27.49,-99.04149,21.98893,2026-05-22
8091,regular,21.18,-98.84619,26.3244,2026-05-22
8091,premium,22.35,-98.84619,26.3244,2026-05-22
8091,diesel,26.9,-98.84619,26.3244,2026-05-22
7844,diesel,27,-103.3419,20.72789,2026-05-22
7844,regular,23.99,-103.3419,20.72789,2026-05-22
7844,premium,29.28,-103.3419,20.72789,2026-05-22
8208,regular,21.18,-98.82919,26.30542,2026-05-22
8208,diesel,26.9,-98.82919,26.30542,2026-05-22
7791,regular,24.99,-102.1462,25.65036,2026-05-22
7791,premium,29.18,-102.1462,25.65036,2026-05-22
7791,diesel,28.28,-102.1462,25.65036,2026-05-22
8167,regular,21.18,-98.83404,26.3139,2026-05-22
8546,regular,23.99,-107.922,25.05394,2026-05-22
8546,diesel,28.26,-107.922,25.05394,2026-05-22
8546,premium,28.99,-107.922,25.05394,2026-05-22
8335,regular,23.99,-99.14021,23.75905,2026-05-22
8335,premium,28.39,-99.14021,23.75905,2026-05-22
7770,regular,23.9,-98.41946,21.77334,2026-05-22
7770,premium,27.95,-98.41946,21.77334,2026-05-22
7770,diesel,27.73,-98.41946,21.77334,2026-05-22
2135,premium,28.79,-99.12276,23.82137,2026-05-22
2135,regular,23.99,-99.12276,23.82137,2026-05-22
2135,diesel,27,-99.12276,23.82137,2026-05-22
7804,premium,28.2,-97.09721,18.80606,2026-05-22
7804,diesel,27.5,-97.09721,18.80606,2026-05-22
7804,regular,23.99,-97.09721,18.80606,2026-05-22
8453,regular,23.99,-107.6347,24.89326,2026-05-22
8453,premium,28.99,-107.6347,24.89326,2026-05-22
8453,diesel,27.99,-107.6347,24.89326,2026-05-22
8005,regular,24.49,-107.4027,24.80281,2026-05-22
8248,regular,22.89,-107.3768,24.82798,2026-05-22
8248,premium,27.99,-107.3768,24.82798,2026-05-22
8413,regular,23.3,-98.91773,19.95516,2026-05-22
8413,premium,27.9,-98.91773,19.95516,2026-05-22
8413,diesel,26.99,-98.91773,19.95516,2026-05-22
8122,premium,27.99,-107.3867,24.80482,2026-05-22
8122,regular,22.59,-107.3867,24.80482,2026-05-22
8210,regular,23.99,-89.56862,20.95611,2026-05-22
8210,premium,27.99,-89.56862,20.95611,2026-05-22
8210,diesel,27,-89.56862,20.95611,2026-05-22
7917,regular,23.99,-100.1924,26.50213,2026-05-22
7917,diesel,27,-100.1924,26.50213,2026-05-22
8483,regular,23.99,-101.9397,21.34698,2026-05-22
8483,premium,28.49,-101.9397,21.34698,2026-05-22
8483,diesel,27.99,-101.9397,21.34698,2026-05-22
2448,diesel,27.59,-115.5549,32.59245,2026-05-22
2448,regular,22.29,-115.5549,32.59245,2026-05-22
2448,premium,28.59,-115.5549,32.59245,2026-05-22
8476,regular,22.9,-100.9209,22.12362,2026-05-22
8476,premium,27.5,-100.9209,22.12362,2026-05-22
8476,diesel,26.9,-100.9209,22.12362,2026-05-22
8022,regular,23.36,-100.1093,26.32871,2026-05-22
8022,diesel,23.94,-100.1093,26.32871,2026-05-22
8160,regular,23.99,-110.9572,29.09358,2026-05-22
8160,premium,27.2,-110.9572,29.09358,2026-05-22
8051,regular,23.99,-110.8871,29.25094,2026-05-22
8051,premium,27.2,-110.8871,29.25094,2026-05-22
8051,diesel,28,-110.8871,29.25094,2026-05-22
7880,regular,24.15,-99.83157,24.10661,2026-05-22
7880,diesel,29.45,-99.83157,24.10661,2026-05-22
7693,diesel,27.49,-96.12556,19.1368,2026-05-22
7693,regular,23.99,-96.12556,19.1368,2026-05-22
7693,premium,27.39,-96.12556,19.1368,2026-05-22
7851,regular,24,-100.626,23.65641,2026-05-22
7851,premium,29.82,-100.626,23.65641,2026-05-22
7851,diesel,28.1,-100.626,23.65641,2026-05-22
8264,regular,24,-100.6367,23.63793,2026-05-22
8264,premium,29.82,-100.6367,23.63793,2026-05-22
8264,diesel,28.1,-100.6367,23.63793,2026-05-22
7929,regular,24,-100.4105,24.01892,2026-05-22
7929,premium,29.09,-100.4105,24.01892,2026-05-22
7929,diesel,27.6,-100.4105,24.01892,2026-05-22
7689,regular,20.28,-99.59243,27.31249,2026-05-22
7689,premium,21.44,-99.59243,27.31249,2026-05-22
7689,diesel,21.26,-99.59243,27.31249,2026-05-22
2363,diesel,27.59,-116.9417,32.48495,2026-05-22
2363,regular,23.99,-116.9417,32.48495,2026-05-22
2363,premium,29.99,-116.9417,32.48495,2026-05-22
7537,diesel,27.49,-96.22911,19.2225,2026-05-22
7537,regular,23.99,-96.22911,19.2225,2026-05-22
7537,premium,28.7,-96.22911,19.2225,2026-05-22
7667,regular,24,-100.6453,23.66736,2026-05-22
7667,premium,29.82,-100.6453,23.66736,2026-05-22
7667,diesel,28.1,-100.6453,23.66736,2026-05-22
8500,regular,21,-99.03786,26.39718,2026-05-22
8500,premium,25,-99.03786,26.39718,2026-05-22
8500,diesel,26.99,-99.03786,26.39718,2026-05-22
7558,regular,23.95,-96.91565,19.55715,2026-05-22
7558,premium,28.35,-96.91565,19.55715,2026-05-22
7558,diesel,26.95,-96.91565,19.55715,2026-05-22
7570,regular,23.91,-110.971,29.09176,2026-05-22
7570,premium,28.69,-110.971,29.09176,2026-05-22
8544,regular,23.99,-100.2679,25.68854,2026-05-22
8544,premium,29.99,-100.2679,25.68854,2026-05-22
8489,regular,23.49,-97.84769,22.213,2026-05-22
8489,premium,27.5,-97.84769,22.213,2026-05-22
8489,diesel,27,-97.84769,22.213,2026-05-22
8284,regular,24,-96.48874,17.3284,2026-05-22
8284,premium,29,-96.48874,17.3284,2026-05-22
8284,diesel,28.1,-96.48874,17.3284,2026-05-22
7948,regular,23.99,-100.3863,20.57569,2026-05-22
7948,premium,29.49,-100.3863,20.57569,2026-05-22
7948,diesel,26.99,-100.3863,20.57569,2026-05-22
2087,premium,29.99,-116.7158,32.49946,2026-05-22
2087,diesel,27.59,-116.7158,32.49946,2026-05-22
2087,regular,23.99,-116.7158,32.49946,2026-05-22
7608,regular,23.49,-98.07902,19.04431,2026-05-22
7608,premium,27.69,-98.07902,19.04431,2026-05-22
7608,diesel,26.99,-98.07902,19.04431,2026-05-22
